admission_year,round,college_code,college_name,quota,closing_rank_air,seats_allotted_in_data
2026,Round 2,1138,DR U. PATIL MC JALGAON(Ret.),OPEN (W),67888,1
2026,Round 2,1138,DR U. PATIL MC JALGAON,SC I.Q.,396735,2
2026,Round 2,1138,DR U. PATIL MC JALGAON,SC SC,150946,3
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SC SC,155550,6
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SC SC (W),155313,4
2026,Round 2,1138,DR U. PATIL MC JALGAON,SEBC EMSEBC (EMR),73880,2
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SEBC EMSEBC (EMR),73670,9
2026,Round 2,1138,DR U. PATIL MC JALGAON,SEBC EMSEBCW (EMR),73821,1
2026,Round 2,1138,DR U. PATIL MC JALGAON,SEBC OPEN,63627,3
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SEBC OPEN,67826,4
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SEBC OPEN (EMD),64089,8
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SEBC SEBC(W),72419,4
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SEBCHA EMSEBC (EMR),69148,1
2026,Round 2,1138,DR U. PATIL MC JALGAON,SEBCHA OPEN,62256,2
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),SEBCHA OPEN (EMD),65417,1
2026,Round 2,1138,DR U. PATIL MC JALGAON,SOBC I.Q.,406131,1
2026,Round 2,1138,DR U. PATIL MC JALGAON,SOBC OPEN (W),72250,1
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),ST HA ST,319077,1
2026,Round 2,1138,DR U. PATIL MC JALGAON,ST ST,284644,1
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),ST ST,326777,3
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),ST ST (W),332399,2
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),VJA I.Q.,146081,1
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),VJA VJA,93593,2
2026,Round 2,1138,DR U. PATIL MC JALGAON(No Change),VJA VJA (W),99333,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,EWS HA OPEN,71108,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),EWS OPEN,74669,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,EWS OPEN (W),66773,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),EWS OPEN (W),71260,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,HA OPEN,67458,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,HA OPEN (W),58387,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),HA OPEN (W),72459,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,I.Q.,739581,12
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),I.Q.,606553,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTB NTB,127200,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),NTB NTB(W),134813,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,NTB OPEN,66028,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTC EMNTC (EMR),76023,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,NTC EMNTCW (EMR),74359,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTC OPEN,75350,9
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,NTC OPEN,72339,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTC OPEN (EMD),70820,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTC OPEN (W) (EMD),66051,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTD EMNTD (EMR),75741,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),NTD OPEN,74204,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC EMOBC (EMR),76834,5
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),OBC EMOBC (EMR),75539,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OBC EMOBC (EMR),77406,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC EMOBCW (EMR),76684,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OBC EMOBCW (EMR),77287,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC HA EMOBC (EMR),75448,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OBC HA I.Q.,737260,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC HA OPEN (EMD),65485,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC HA OPEN (W) (EMD),69921,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OBC I.Q.,728125,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC OBC,76886,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OBC OPEN,71878,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC OPEN (EMD),75179,4
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),OBC OPEN (EMD),74262,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OBC OPEN (W),66856,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OBC OPEN (W) (EMD),72690,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OPEN,73841,6
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OPEN,75192,7
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),OPEN,74128,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),OPEN (W),64922,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),OPEN (W),71117,4
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,OPEN (W),65755,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SC I.Q.,708231,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SC SC,149622,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SC SC,157263,6
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SC SC (W),156629,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SEBC EMSEBC (EMR),74703,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),SEBC EMSEBC (EMR),77827,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBC EMSEBC (EMR),78041,4
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBC EMSEBCW (EMR),75898,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SEBC I.Q.,691283,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SEBC OPEN,69717,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBC OPEN,75208,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBC OPEN (EMD),73620,4
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBC OPEN (W) (EMD),69756,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),SEBC OPEN (W) (EMD),71107,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBC SEBC(W),76281,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBCHA EMSEBC (EMR),77565,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SEBCHA I.Q.,641194,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SEBCHA OPEN,73435,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(Ret.),SEBCHA OPEN (EMD),73441,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SEBCHA OPEN (W) (EMD),67240,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),SOBC EMOBC (EMR),76670,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SOBC HA OPEN (W),61104,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,SOBC OPEN,68185,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),ST ST,334274,3
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),ST ST (W),333352,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI,VJA OPEN,71265,1
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),VJA VJA,99150,2
2026,Round 2,1139,WALAWALKAR MC RATNAGIRI(No Change),VJA VJA (W),101689,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",D1 DEF1,26159,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",D3 DEF3 W,38057,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",EWS EWS,26386,9
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",EWS EWS,24996,3
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",EWS EWS(W),22972,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",EWS EWS(W),23324,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",EWS EWS(W),26614,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",HA HOPEN,10189,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",HA HOPENW,11620,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",NTB HA NTB,33583,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",NTB NTB,46919,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",NTB NTB,49674,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",NTB NTB(W),53867,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",NTB PWD PWD-NTB PH,1107308,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",NTC NTC,22504,4
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",NTC NTC(W),18079,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",NTC NTC(W),22920,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",NTD HA HNTD,32841,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",NTD NTD,13875,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",NTD NTD(W),19444,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",OBC D2 DEF2,42736,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",OBC OBC,12375,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",OBC OBC,16328,9
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",OBC OBC,20550,9
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",OBC OBC(W),19204,3
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",OBC OBC(W),20229,5
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",OBC OBC(W),18725,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",OBC PWD PEM OBC PH (EMR),541139,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",OPEN,8309,4
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",OPEN,8345,5
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",OPEN,9918,21
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Pref)",OPEN (W),7097,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",OPEN (W),9222,8
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",OPEN (W),7659,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",OPEN (W),7725,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",PWD PWD-OPEN PH,254451,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",PWD PWD-OPEN PH,438543,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SC HA SC,69809,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",SC HA SC (W),68691,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",SC PWD PWD-SC PH,484259,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SC SC,73236,7
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",SC SC,75862,5
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",SC SC (W),75333,4
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SC SC (W),73856,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SEBC SEBC,15142,7
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",SEBC SEBC,15194,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",SEBC SEBC,14631,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SEBC SEBC(W),15095,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",SEBC SEBC(W),14962,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",SEBC SEBC(W),15592,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SEBCD1 DEF1,28148,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SEBCD1 DEF1 W,23752,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SEBCHA HSEBC W,19389,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",SEBCORP-C ORPHANC-SE Orphan-C SEBC,911060,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",SEBCPWD PWD-SEBC PH,617171,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SOBC HA HOBC,20349,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",SOBC OBC,16217,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",ST ST,187785,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",ST ST,192077,4
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI",ST ST,198516,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",ST ST (W),192064,3
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",ST ST (W),194899,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",VJA PWD PWD-VJA PH,706865,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",VJA VJA,28910,2
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(No Change)",VJA VJA (W),30425,1
2026,Round 2,1140,"HBT & COOPER MC JUHU, MUMBAI(Ret.)",VJA VJA (W),38136,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",EWS I.Q.,589716,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",EWS OPEN,85864,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",EWS OPEN (W),88350,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",I.Q.,680920,10
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",NTB NTB,159910,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",NTC EMNTC (EMR),98255,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",NTC I.Q.,480764,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",NTC NTC,98286,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",NTC OPEN (EMD),90975,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",NTC OPEN (W),77609,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",NTD HA EMNTD (EMR),96932,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",NTD I.Q.,679662,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",NTD NTD(W),94158,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",NTD OPEN,96590,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OBC EMOBC (EMR),94256,6
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OBC EMOBC (EMR),97252,3
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OBC EMOBCW (EMR),93058,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OBC EMOBCW (EMR),98195,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OBC HA EMOBC (EMR),94531,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OBC HA OPEN,93371,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OBC I.Q.,673987,5
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OBC OBC(W),93565,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OBC OPEN,96813,11
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OBC OPEN (EMD),90406,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OBC OPEN (W),91335,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OPEN,91835,12
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OPEN,96685,19
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",OPEN (W),90603,9
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",OPEN (W),93308,10
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SC I.Q.,673848,4
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SC SC,186501,5
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SC SC,174354,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SC SC (W),170708,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SC SC (W),181279,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SEBC EMSEBC (EMR),96382,4
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SEBC EMSEBC (EMR),100477,3
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SEBC EMSEBCW (EMR),92254,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SEBC OPEN,96100,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SEBC OPEN (EMD),90562,3
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SEBC OPEN (EMD),94049,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SEBC SEBC,96692,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",SEBC SEBC(W),98241,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",SEBC SEBC(W),98459,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",ST ST,360923,3
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",ST ST (W),361252,2
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI(No Change)",VJA VJA,104159,1
2026,Round 2,1143,"PIMS ISLAMPUR ISLAMPUR,SANGLI",VJA VJA (W),125217,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),EWS OPEN,66252,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,EWS OPEN (W),62579,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,HA I.Q.,662546,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),HA OPEN,70153,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(Ret.),I.Q.,442880,4
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,I.Q.,681614,8
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),I.Q.,561247,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,NTB I.Q.,633659,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTB NTB,125373,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTB NTB(W),129713,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTC EMNTC (EMR),71971,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,NTC I.Q.,591489,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTC NTC(W),73714,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTC OPEN,68623,2
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,NTC OPEN,69947,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(Ret.),NTC OPEN (EMD),64808,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTD HA EMNTD (EMR),71507,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTD NTD(W),74585,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),NTD OPEN,64639,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,NTD OPEN,72132,2
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,NTD OPEN (W),60934,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(Ret.),OBC EMOBC (EMR),72910,2
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,OBC EMOBC (EMR),75344,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(Ret.),OBC EMOBCW (EMR),72776,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),OBC EMOBCW (EMR),73893,3
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),OBC HA EMOBC (EMR),74258,2
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,OBC HA EMOBC (EMR),72705,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(Ret.),OBC HA EMOBC (EMR),73255,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),OBC HA OPEN (EMD),58634,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Pref),OBC HA OPEN (EMD),64104,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(Ret.),OBC HA OPEN (EMD),67454,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS(No Change),OBC HA OPEN (W),65071,1
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,OBC I.Q.,668256,3
2026,Round 2,1144,SMBT MC NASHIK NANDIHILLS,OBC OPEN,71907,4
